id,bin15,bin5,historicalspeed,Location,Vehicles,currentspeed,dow,fromnodeid,navteqid,tonodeid,obstime,Signal_duration,,,,
343163381,1,4,583,Bur_Dubai,Two-Wheelers,42,7,2,1,0,144039.05,0,,,,
343163382,1,4,595,Palm_Jumeirah,Two-Wheelers,26,8,1,1,1,151192.18,0,,,,
343163383,1,4,670,Al_Sayed_Road,Cars/Trucks,43,1,1,0,0,120225.62,0,,,,
343163384,1,4,610,Bur_Dubai,Cars/Trucks,41,6,3,0,0,56118.81,1,,,,
343163385,1,4,814,Al_Sayed_Road,Two-Wheelers,72,2,2,0,1,130853.03,0,,,,
343163386,1,4,660,Bur_Dubai,Two-Wheelers,40,8,1,1,1,185156.94,0,,,,
343163387,1,4,580,Palm_Jumeirah,Cars/Trucks,35,9,1,0,1,35671.45,0,,,,
343163388,1,4,850,Bur_Dubai,Two-Wheelers,81,1,2,1,1,59568.24,0,,,,
343163389,1,4,676,Al_Sayed_Road,Cars/Trucks,35,0,2,0,0,139911.58,0,,,,
343163390,1,5,578,Bur_Dubai,Cars/Trucks,46,5,1,1,0,56770.76,0,,,,
343163391,1,5,579,Bur_Dubai,Two-Wheelers,33,1,1,1,1,157564.75,0,,,,
343163392,1,5,711,Palm_Jumeirah,Two-Wheelers,52,8,1,0,1,131473.31,0,,,,
343163393,1,5,692,Bur_Dubai,Cars/Trucks,40,6,1,0,0,90424.09,0,,,,
343163394,1,5,760,Al_Sayed_Road,Two-Wheelers,33,1,2,0,1,156660.21,0,,,,
343163395,1,5,630,Palm_Jumeirah,Two-Wheelers,51,0,3,0,0,88372.69,1,,,,
343163396,1,5,808,Bur_Dubai,Cars/Trucks,32,1,2,1,1,46200.71,0,,,,
343163397,1,5,611,Palm_Jumeirah,Two-Wheelers,36,10,1,1,0,160548.12,0,,,,
343163398,1,5,697,Bur_Dubai,Two-Wheelers,42,1,1,1,0,1262.83,1,,,,
343163399,1,5,655,Bur_Dubai,Two-Wheelers,38,6,1,1,1,188639.28,0,,,,
343163400,1,5,601,Al_Sayed_Road,Cars/Trucks,28,6,2,1,0,14665.28,0,,,,
343163401,1,5,755,Bur_Dubai,Cars/Trucks,42,2,1,1,0,156868.21,0,,,,
343163402,1,5,553,Bur_Dubai,Cars/Trucks,37,1,1,1,0,30461.55,0,,,,
343163403,1,5,723,Bur_Dubai,Cars/Trucks,28,4,2,1,1,123885.88,0,,,,
343163404,1,5,507,Al_Sayed_Road,Two-Wheelers,34,4,2,1,1,60688.38,0,,,,
343163405,1,5,777,Bur_Dubai,Cars/Trucks,43,1,2,1,0,21785.91,0,,,,
343163406,1,5,566,Bur_Dubai,Cars/Trucks,34,3,1,0,0,188135.69,0,,,,
343163407,1,5,732,Bur_Dubai,Cars/Trucks,26,7,2,1,0,154364.66,0,,,,
343163408,1,5,697,Bur_Dubai,Two-Wheelers,42,10,2,1,0,61312.15,0,,,,
343163409,1,5,555,Bur_Dubai,Cars/Trucks,29,4,1,1,1,47454.93,0,,,,
343163410,1,5,584,Palm_Jumeirah,Two-Wheelers,62,9,2,0,1,121102.9,0,,,,
343163411,1,5,705,Palm_Jumeirah,Two-Wheelers,44,10,1,1,0,137419.87,1,,,,
343163412,1,5,688,Bur_Dubai,Two-Wheelers,38,7,1,1,1,157664.02,0,,,,
343163413,1,5,626,Bur_Dubai,Two-Wheelers,37,2,2,1,0,148689.65,0,,,,
343163414,1,5,636,Al_Sayed_Road,Cars/Trucks,76,9,1,1,1,39789.62,0,,,,
343163415,1,5,719,Al_Sayed_Road,Two-Wheelers,35,8,1,1,1,165162.4,0,,,,
343163416,1,5,706,Al_Sayed_Road,Cars/Trucks,30,6,2,0,0,137674.55,1,,,,
343163417,1,5,731,Al_Sayed_Road,Cars/Trucks,41,3,2,1,0,101371.72,0,,,,
343163418,1,5,738,Al_Sayed_Road,Cars/Trucks,49,3,3,1,1,65066.48,1,,,,
343163419,1,5,426,Bur_Dubai,Cars/Trucks,34,9,2,1,0,107876.91,0,,,,
343163420,1,5,622,Al_Sayed_Road,Two-Wheelers,36,0,2,1,0,111180.3,1,,,,
343163421,1,5,701,Al_Sayed_Road,Two-Wheelers,30,2,2,1,0,115650.63,0,,,,
343163422,1,5,512,Bur_Dubai,Cars/Trucks,51,6,1,1,1,165035.17,0,,,,
343163423,1,5,635,Bur_Dubai,Cars/Trucks,41,4,2,1,0,193746.55,0,,,,
343163424,1,5,685,Bur_Dubai,Cars/Trucks,33,6,1,1,0,58458.26,0,,,,
343163425,1,5,609,Bur_Dubai,Cars/Trucks,53,7,2,0,1,52332.85,0,,,,
343163426,1,5,598,Palm_Jumeirah,Cars/Trucks,38,1,1,1,1,75959.1,1,,,,
343163427,1,5,708,Bur_Dubai,Cars/Trucks,52,10,1,1,0,123.07,1,,,,
343163428,1,5,574,Al_Sayed_Road,Cars/Trucks,36,4,1,1,0,167066.95,1,,,,
343163429,1,5,629,Bur_Dubai,Cars/Trucks,44,5,4,0,0,117572.59,1,,,,
343163430,1,5,422,Al_Sayed_Road,Two-Wheelers,54,4,2,1,1,7166.71,0,,,,
343163431,1,5,656,Al_Sayed_Road,Cars/Trucks,28,8,1,1,1,137173.39,0,,,,
343163432,1,5,697,Bur_Dubai,Cars/Trucks,32,7,3,1,0,116442.42,1,,,,
343163433,1,5,718,Bur_Dubai,Cars/Trucks,52,8,3,1,1,32421.32,1,,,,
343163434,1,5,586,Palm_Jumeirah,Cars/Trucks,37,8,2,0,1,104665.79,0,,,,
343163435,1,5,481,Al_Sayed_Road,Two-Wheelers,37,8,2,1,0,44215.86,0,,,,
343163436,1,5,749,Bur_Dubai,Two-Wheelers,33,1,1,1,0,20164.47,0,,,,
343163437,1,5,561,Palm_Jumeirah,Cars/Trucks,49,5,1,1,1,26691.31,0,,,,
343163438,1,5,676,Al_Sayed_Road,Cars/Trucks,27,4,1,0,1,107955.67,0,,,,
343163439,1,5,615,Palm_Jumeirah,Cars/Trucks,43,3,1,1,1,150048.37,0,,,,
343163440,1,5,582,Bur_Dubai,Two-Wheelers,39,1,2,1,0,192255.15,0,,,,
343163441,1,5,601,Bur_Dubai,Cars/Trucks,40,10,1,0,0,173245.68,0,,,,
343163442,1,5,708,Bur_Dubai,Cars/Trucks,34,3,1,0,1,121457.88,1,,,,
343163443,1,5,708,Palm_Jumeirah,Cars/Trucks,42,9,2,1,1,104804.74,0,,,,
343163444,1,5,797,Palm_Jumeirah,Two-Wheelers,33,10,1,0,0,69767.14,0,,,,
343163445,1,5,682,Bur_Dubai,Cars/Trucks,26,8,2,1,0,178373.43,0,,,,
343163446,1,5,694,Al_Sayed_Road,Two-Wheelers,39,9,2,0,0,99924.04,0,,,,
343163447,1,5,490,Bur_Dubai,Two-Wheelers,40,1,1,1,1,49594.19,1,,,,
343163448,1,5,828,Al_Sayed_Road,Cars/Trucks,42,10,1,1,1,186071.14,0,,,,
343163449,1,5,594,Al_Sayed_Road,Two-Wheelers,38,7,1,1,0,77511.45,0,,,,
343163450,1,5,579,Al_Sayed_Road,Cars/Trucks,33,1,2,1,1,54816.57,0,,,,
343163451,1,5,723,Bur_Dubai,Two-Wheelers,35,0,2,0,1,61290.99,0,,,,
343163452,1,5,619,Palm_Jumeirah,Two-Wheelers,42,8,3,1,1,191821.35,1,,,,
343163453,1,5,794,Al_Sayed_Road,Two-Wheelers,30,1,1,0,1,156768.45,0,,,,
343163454,1,5,674,Palm_Jumeirah,Cars/Trucks,44,3,1,1,0,73731.32,0,,,,
343163455,1,5,418,Bur_Dubai,Cars/Trucks,28,7,1,1,0,122190.22,0,,,,
343163456,1,5,502,Bur_Dubai,Cars/Trucks,33,8,2,1,1,123509.01,0,,,,
343163457,1,5,678,Bur_Dubai,Two-Wheelers,50,6,1,1,0,8199.5,0,,,,
343163458,1,5,599,Palm_Jumeirah,Cars/Trucks,40,10,2,1,1,14113.11,0,,,,
343163459,1,5,736,Bur_Dubai,Cars/Trucks,29,4,2,0,0,51705.01,0,,,,
343163460,1,5,430,Bur_Dubai,Two-Wheelers,60,7,1,1,0,161937.62,1,,,,
343163461,1,5,537,Bur_Dubai,Two-Wheelers,45,7,1,1,0,120892.96,1,,,,
343163462,1,5,683,Al_Sayed_Road,Cars/Trucks,30,1,1,1,1,65035.02,0,,,,
343163463,1,5,828,Bur_Dubai,Cars/Trucks,31,9,1,0,1,164257.37,0,,,,
343163464,1,5,691,Bur_Dubai,Two-Wheelers,29,9,1,1,0,51987.99,0,,,,
343163465,1,5,608,Al_Sayed_Road,Two-Wheelers,28,4,2,1,0,10899.63,1,,,,
343163466,1,5,691,Bur_Dubai,Two-Wheelers,60,6,1,1,0,177355.8,1,,,,
343163467,1,5,718,Al_Sayed_Road,Cars/Trucks,39,6,2,0,1,63889.1,0,,,,
343163468,1,5,680,Palm_Jumeirah,Two-Wheelers,31,3,3,1,1,176433.6,0,,,,
343163469,1,5,838,Al_Sayed_Road,Two-Wheelers,41,5,2,1,0,81313.51,0,,,,
343163470,1,5,695,Al_Sayed_Road,Two-Wheelers,31,5,2,0,1,13998.88,0,,,,
343163471,1,5,681,Bur_Dubai,Cars/Trucks,46,0,1,1,0,5771.56,0,,,,
343163472,1,5,762,Bur_Dubai,Cars/Trucks,36,5,1,1,1,42693.65,0,,,,
343163473,1,5,751,Al_Sayed_Road,Cars/Trucks,38,7,2,0,0,90839.61,0,,,,
343163474,1,5,678,Al_Sayed_Road,Cars/Trucks,28,5,1,1,1,54144.01,0,,,,
343163475,1,5,634,Bur_Dubai,Two-Wheelers,37,7,2,1,1,184312.88,0,,,,
343163476,1,5,749,Bur_Dubai,Cars/Trucks,37,7,2,1,0,20306.79,0,,,,
343163477,1,5,590,Al_Sayed_Road,Cars/Trucks,37,6,1,1,1,128256.18,0,,,,
343163478,1,5,610,Bur_Dubai,Two-Wheelers,27,4,2,1,0,182720.07,0,,,,
343163479,1,5,502,Bur_Dubai,Cars/Trucks,33,7,2,0,1,4082.52,0,,,,
343163480,1,5,578,Bur_Dubai,Two-Wheelers,40,7,2,0,0,102233.73,0,,,,
343163481,1,5,547,Bur_Dubai,Two-Wheelers,32,2,2,1,0,132002.83,0,,,,
343163482,1,5,579,Bur_Dubai,Two-Wheelers,27,9,2,1,0,126838.7,0,,,,
343163483,1,5,661,Bur_Dubai,Cars/Trucks,39,5,2,0,0,181461.46,0,,,,
343163484,1,5,794,Bur_Dubai,Cars/Trucks,46,6,2,1,0,195325.74,0,,,,
343163485,1,5,719,Bur_Dubai,Cars/Trucks,61,5,2,0,1,29132.43,0,,,,
343163486,1,5,728,Bur_Dubai,Two-Wheelers,69,1,2,1,1,131804.86,0,,,,
343163487,1,5,598,Palm_Jumeirah,Cars/Trucks,19,3,1,1,1,173784.04,0,,,,
343163488,1,5,822,Palm_Jumeirah,Two-Wheelers,46,3,2,1,0,26249.86,0,,,,
343163489,1,5,670,Al_Sayed_Road,Two-Wheelers,40,3,1,1,1,182650.15,0,,,,
343163490,1,5,850,Bur_Dubai,Cars/Trucks,28,8,1,1,0,196582.55,0,,,,
343163491,1,5,723,Palm_Jumeirah,Two-Wheelers,68,3,1,0,0,141977.54,1,,,,
343163492,1,5,705,Palm_Jumeirah,Cars/Trucks,42,8,2,1,1,55313.51,0,,,,
343163493,1,5,677,Al_Sayed_Road,Cars/Trucks,40,7,1,1,1,62944.75,0,,,,
343163494,1,5,736,Bur_Dubai,Cars/Trucks,43,4,1,1,0,72375.03,0,,,,
343163495,1,5,661,Palm_Jumeirah,Two-Wheelers,47,0,1,0,0,188324.01,1,,,,
343163496,1,5,501,Palm_Jumeirah,Cars/Trucks,38,9,2,0,1,133403.07,0,,,,
343163497,1,5,516,Bur_Dubai,Two-Wheelers,29,2,1,1,0,157378.5,0,,,,
343163498,1,5,517,Palm_Jumeirah,Two-Wheelers,59,8,2,1,0,101240.08,1,,,,
343163499,1,5,766,Bur_Dubai,Cars/Trucks,32,6,1,1,1,102502.5,0,,,,
343163500,1,5,520,Palm_Jumeirah,Two-Wheelers,23,3,2,1,1,37577.66,0,,,,
343163501,1,5,541,Bur_Dubai,Cars/Trucks,46,6,2,1,1,83456.67,0,,,,
343163502,1,5,790,Palm_Jumeirah,Two-Wheelers,34,2,1,1,0,199420.41,0,,,,
343163503,1,5,797,Bur_Dubai,Cars/Trucks,31,9,2,1,1,24748.89,0,,,,
343163504,1,5,811,Bur_Dubai,Cars/Trucks,40,1,1,1,1,121765,0,,,,
343163505,1,5,722,Al_Sayed_Road,Two-Wheelers,32,4,2,1,1,113666.48,0,,,,
343163506,1,5,675,Bur_Dubai,Cars/Trucks,28,9,1,1,0,134110.93,0,,,,
343163507,1,5,660,Palm_Jumeirah,Cars/Trucks,39,9,2,1,0,183095.87,0,,,,
343163508,1,5,566,Al_Sayed_Road,Cars/Trucks,32,10,1,1,1,159891.03,0,,,,
343163509,1,5,768,Bur_Dubai,Cars/Trucks,25,0,1,1,1,8316.19,0,,,,
343163510,1,5,610,Al_Sayed_Road,Two-Wheelers,31,5,2,0,0,63736.36,0,,,,
343163511,1,5,715,Bur_Dubai,Two-Wheelers,31,3,1,1,1,94715.24,0,,,,
343163512,1,5,750,Palm_Jumeirah,Cars/Trucks,42,8,2,1,0,68695.38,0,,,,
343163513,1,5,431,Palm_Jumeirah,Cars/Trucks,45,5,2,0,0,36899.62,0,,,,
343163514,1,5,704,Bur_Dubai,Cars/Trucks,24,2,2,1,0,182775.08,0,,,,
343163515,1,5,535,Al_Sayed_Road,Two-Wheelers,30,5,1,0,0,62390.59,1,,,,
343163516,1,5,614,Bur_Dubai,Two-Wheelers,38,4,1,1,1,76042.48,0,,,,
343163517,1,5,748,Bur_Dubai,Cars/Trucks,38,4,1,0,1,70956.75,0,,,,
343163518,1,5,492,Palm_Jumeirah,Cars/Trucks,51,8,2,1,1,67311.12,0,,,,
343163519,1,5,573,Bur_Dubai,Cars/Trucks,40,7,1,1,1,110454.46,0,,,,
343163520,1,5,706,Al_Sayed_Road,Two-Wheelers,53,3,3,0,0,88479.02,1,,,,
343163521,1,5,680,Bur_Dubai,Cars/Trucks,31,10,1,1,1,122639.73,0,,,,
343163522,1,5,458,Al_Sayed_Road,Cars/Trucks,36,5,2,1,0,79723.78,0,,,,
343163523,1,5,612,Palm_Jumeirah,Cars/Trucks,44,2,1,1,1,97677.52,1,,,,
343163524,1,5,809,Palm_Jumeirah,Cars/Trucks,50,10,1,1,1,100720.02,1,,,,
343163525,1,5,590,Bur_Dubai,Cars/Trucks,39,9,2,1,1,104730.52,0,,,,
343163526,1,5,602,Bur_Dubai,Cars/Trucks,35,8,1,1,1,22499.29,0,,,,
343163527,1,5,540,Al_Sayed_Road,Cars/Trucks,37,0,1,1,0,28257.89,0,,,,
343163528,1,5,494,Bur_Dubai,Cars/Trucks,25,6,2,0,1,109988.09,0,,,,
343163529,1,5,797,Bur_Dubai,Cars/Trucks,29,1,1,0,1,149991.32,0,,,,
343163530,1,5,526,Palm_Jumeirah,Cars/Trucks,61,6,2,1,1,45180.8,0,,,,
343163531,1,5,631,Al_Sayed_Road,Cars/Trucks,38,7,2,1,0,181605.85,0,,,,
343163532,1,5,576,Bur_Dubai,Two-Wheelers,29,5,1,1,1,126469.09,0,,,,
343163533,1,5,405,Bur_Dubai,Cars/Trucks,39,10,1,1,0,160810.85,1,,,,
343163534,1,5,555,Bur_Dubai,Cars/Trucks,30,1,2,0,0,88146.86,0,,,,
343163535,1,5,750,Al_Sayed_Road,Two-Wheelers,37,2,1,0,0,88333.74,0,,,,
343163536,1,5,665,Bur_Dubai,Cars/Trucks,28,8,1,1,0,90174.83,0,,,,
343163537,1,5,640,Al_Sayed_Road,Cars/Trucks,37,5,1,1,0,81298.09,0,,,,
343163538,1,5,457,Bur_Dubai,Two-Wheelers,33,7,1,0,1,60013.17,0,,,,
343163539,1,5,695,Bur_Dubai,Cars/Trucks,36,4,1,1,0,100940.91,0,,,,
343163540,1,5,645,Bur_Dubai,Cars/Trucks,31,7,2,1,0,12599.94,1,,,,
343163541,1,5,647,Al_Sayed_Road,Cars/Trucks,32,9,1,1,1,128590.73,0,,,,
343163542,1,5,808,Al_Sayed_Road,Cars/Trucks,25,7,2,0,1,23180.37,0,,,,
343163543,1,5,641,Bur_Dubai,Cars/Trucks,33,2,2,1,1,55796.83,1,,,,
343163544,1,5,700,Al_Sayed_Road,Cars/Trucks,29,8,2,0,1,152097.02,0,,,,
343163545,1,5,660,Palm_Jumeirah,Cars/Trucks,26,4,1,0,1,162443.05,0,,,,
343163546,1,5,615,Al_Sayed_Road,Cars/Trucks,41,1,1,1,1,55551.26,0,,,,
343163547,1,5,705,Palm_Jumeirah,Two-Wheelers,40,3,1,1,1,109496.69,0,,,,
343163548,1,5,718,Bur_Dubai,Cars/Trucks,48,9,2,1,1,72105.63,0,,,,
343163549,1,5,754,Bur_Dubai,Cars/Trucks,61,5,1,1,1,41815.22,1,,,,
343163550,1,5,713,Palm_Jumeirah,Cars/Trucks,45,4,1,1,0,74005.04,1,,,,
343163551,1,5,587,Bur_Dubai,Two-Wheelers,46,6,1,0,0,70224.34,0,,,,
343163552,1,5,569,Al_Sayed_Road,Cars/Trucks,31,1,1,0,0,145528.22,0,,,,
343163553,1,5,568,Bur_Dubai,Two-Wheelers,38,3,1,0,1,124486.28,0,,,,
343163554,1,5,634,Palm_Jumeirah,Cars/Trucks,74,5,1,1,0,10078.02,0,,,,
343163555,1,5,770,Palm_Jumeirah,Two-Wheelers,46,5,2,0,0,164967.21,0,,,,
343163556,1,5,676,Al_Sayed_Road,Two-Wheelers,64,4,1,1,1,91149.48,0,,,,
343163557,1,5,723,Palm_Jumeirah,Two-Wheelers,47,10,2,0,0,103379.31,1,,,,
343163558,1,5,614,Palm_Jumeirah,Two-Wheelers,39,8,1,1,1,128049.34,1,,,,
343163559,1,5,601,Al_Sayed_Road,Two-Wheelers,41,3,2,1,0,54342.83,0,,,,
343163560,1,5,592,Bur_Dubai,Cars/Trucks,60,9,4,1,1,13614.01,1,,,,
343163561,1,5,605,Al_Sayed_Road,Two-Wheelers,36,9,2,0,1,35521.63,0,,,,
343163562,1,5,752,Al_Sayed_Road,Two-Wheelers,31,4,2,1,0,40496.72,0,,,,
343163563,1,5,677,Bur_Dubai,Two-Wheelers,29,3,1,0,0,91903.9,1,,,,
343163564,1,5,850,Bur_Dubai,Cars/Trucks,31,8,2,1,0,178667.7,0,,,,
343163565,1,5,608,Palm_Jumeirah,Two-Wheelers,48,2,2,1,0,32202.61,0,,,,
343163566,1,5,786,Al_Sayed_Road,Two-Wheelers,34,9,2,1,0,117034.32,0,,,,
343163567,1,5,777,Bur_Dubai,Two-Wheelers,29,9,1,1,1,163746.09,1,,,,
343163568,1,5,667,Al_Sayed_Road,Cars/Trucks,31,5,2,1,1,20346.69,0,,,,
343163569,1,5,848,Al_Sayed_Road,Cars/Trucks,35,5,2,1,0,84710.65,0,,,,
343163570,1,5,486,Bur_Dubai,Two-Wheelers,39,8,1,0,1,120531.31,0,,,,
343163571,1,5,598,Al_Sayed_Road,Two-Wheelers,64,1,1,1,1,152273.57,0,,,,
343163572,1,5,506,Bur_Dubai,Two-Wheelers,40,3,1,1,1,144345.58,0,,,,
343163573,1,5,612,Palm_Jumeirah,Cars/Trucks,46,9,1,1,1,96961,1,,,,
343163574,1,5,545,Bur_Dubai,Cars/Trucks,30,3,2,1,0,170307.43,0,,,,
343163575,1,5,793,Bur_Dubai,Cars/Trucks,56,8,2,1,0,29880.99,0,,,,
343163576,1,5,682,Bur_Dubai,Two-Wheelers,30,9,2,1,1,195104.91,0,,,,
343163577,1,5,517,Bur_Dubai,Cars/Trucks,62,1,3,1,0,187756.24,1,,,,
343163578,1,5,684,Bur_Dubai,Cars/Trucks,32,9,2,0,1,67599.69,0,,,,
343163579,1,5,692,Al_Sayed_Road,Cars/Trucks,46,2,2,1,1,105983.09,0,,,,
343163580,1,5,740,Bur_Dubai,Two-Wheelers,60,5,2,0,0,25980.42,1,,,,
343163581,1,5,666,Palm_Jumeirah,Cars/Trucks,71,1,2,1,1,112222.64,0,,,,
343163582,1,5,693,Bur_Dubai,Cars/Trucks,68,2,2,1,1,59864.96,0,,,,
343163583,1,5,757,Palm_Jumeirah,Cars/Trucks,33,1,1,1,0,42581.09,0,,,,
343163584,1,5,684,Palm_Jumeirah,Cars/Trucks,18,9,1,0,1,4777.23,0,,,,
343163585,1,5,691,Al_Sayed_Road,Cars/Trucks,35,6,2,0,1,178038.17,0,,,,
343163586,1,5,842,Bur_Dubai,Cars/Trucks,44,3,4,0,1,128521.16,1,,,,
343163587,1,5,482,Bur_Dubai,Two-Wheelers,35,5,2,0,0,109029.72,0,,,,
343163588,1,5,735,Bur_Dubai,Cars/Trucks,55,6,1,1,0,2267.88,0,,,,
343163589,1,5,681,Bur_Dubai,Two-Wheelers,63,7,2,1,1,55054.48,0,,,,
343163590,1,5,616,Bur_Dubai,Two-Wheelers,31,8,1,0,1,76456.17,0,,,,
343163591,1,5,850,Bur_Dubai,Two-Wheelers,35,2,4,1,0,75478.95,1,,,,
343163592,1,5,635,Bur_Dubai,Cars/Trucks,43,10,2,0,1,179144.54,0,,,,
343163593,1,5,638,Palm_Jumeirah,Cars/Trucks,42,8,1,1,0,193471.74,1,,,,
343163594,1,5,820,Al_Sayed_Road,Two-Wheelers,31,2,1,1,0,103570.8,0,,,,
343163595,1,5,694,Palm_Jumeirah,Two-Wheelers,58,1,1,0,0,102628.56,1,,,,
343163596,1,5,713,Bur_Dubai,Cars/Trucks,41,3,2,1,0,55772.04,0,,,,
343163597,1,5,543,Palm_Jumeirah,Cars/Trucks,41,6,1,1,1,192070.16,1,,,,
343163598,1,5,649,Bur_Dubai,Two-Wheelers,41,3,1,1,1,144808.37,0,,,,
343163599,1,5,777,Bur_Dubai,Two-Wheelers,30,4,1,1,0,5008.23,1,,,,
343163600,1,5,561,Bur_Dubai,Cars/Trucks,33,6,2,0,0,173680.39,0,,,,
343163601,1,5,724,Al_Sayed_Road,Cars/Trucks,41,5,1,0,1,115753.94,0,,,,
343163602,1,5,665,Al_Sayed_Road,Two-Wheelers,51,8,1,1,1,38928.48,1,,,,
343163603,1,5,441,Bur_Dubai,Cars/Trucks,60,1,1,0,1,174381.23,0,,,,
343163604,1,5,579,Al_Sayed_Road,Cars/Trucks,22,3,1,1,1,49829.8,0,,,,
343163605,1,5,777,Palm_Jumeirah,Cars/Trucks,35,7,1,1,1,76169.68,0,,,,
343163606,1,5,739,Bur_Dubai,Two-Wheelers,36,0,2,0,0,133465.57,0,,,,
343163607,1,5,660,Bur_Dubai,Cars/Trucks,40,5,2,1,1,38761.61,0,,,,
343163608,1,5,554,Bur_Dubai,Two-Wheelers,35,8,2,1,1,176779.46,0,,,,
343163609,1,5,850,Bur_Dubai,Two-Wheelers,24,6,2,1,1,13159.9,0,,,,
343163610,1,5,842,Palm_Jumeirah,Two-Wheelers,35,9,1,1,0,48217.97,1,,,,
343163611,1,5,785,Bur_Dubai,Two-Wheelers,38,1,1,1,0,134964.85,1,,,,
343163612,1,5,550,Bur_Dubai,Cars/Trucks,25,0,2,1,1,184221.11,0,,,,
343163613,1,5,750,Al_Sayed_Road,Two-Wheelers,39,6,2,0,0,19264.33,0,,,,
343163614,1,5,490,Al_Sayed_Road,Two-Wheelers,38,3,1,1,1,92797.23,0,,,,
343163615,1,5,605,Palm_Jumeirah,Cars/Trucks,28,10,1,1,0,33114.24,0,,,,
343163616,1,5,563,Al_Sayed_Road,Two-Wheelers,42,6,2,1,0,154347.95,1,,,,
343163617,1,5,675,Bur_Dubai,Cars/Trucks,34,8,2,1,1,184842.21,0,,,,
343163618,1,5,621,Al_Sayed_Road,Two-Wheelers,36,7,1,1,1,155743.48,0,,,,
343163619,1,5,850,Bur_Dubai,Cars/Trucks,40,6,1,0,1,88815.25,0,,,,
343163620,1,5,711,Bur_Dubai,Cars/Trucks,41,3,2,1,1,193747.57,0,,,,
343163621,1,5,549,Palm_Jumeirah,Two-Wheelers,55,1,2,0,1,116548.02,1,,,,
343163622,1,5,764,Palm_Jumeirah,Cars/Trucks,34,6,2,1,0,166324.79,1,,,,
343163623,1,5,627,Palm_Jumeirah,Cars/Trucks,30,3,2,1,1,40199.01,0,,,,
343163624,1,5,850,Bur_Dubai,Two-Wheelers,34,2,2,0,0,51919.04,0,,,,
343163625,1,5,614,Al_Sayed_Road,Two-Wheelers,36,1,1,1,1,73329.08,0,,,,
343163626,1,5,685,Palm_Jumeirah,Two-Wheelers,44,2,1,1,0,145387.05,1,,,,
343163627,1,5,683,Palm_Jumeirah,Two-Wheelers,49,7,2,0,0,140763.18,0,,,,
343163628,1,5,643,Al_Sayed_Road,Cars/Trucks,35,2,2,0,0,67979.35,0,,,,
343163629,1,5,561,Palm_Jumeirah,Two-Wheelers,49,1,1,1,0,133051.64,1,,,,
343163630,1,5,601,Al_Sayed_Road,Two-Wheelers,20,9,2,1,0,86791.9,0,,,,
343163631,1,5,766,Bur_Dubai,Two-Wheelers,27,7,2,0,1,47579.25,0,,,,
343163632,1,5,699,Bur_Dubai,Cars/Trucks,29,3,1,1,1,151623.71,0,,,,
343163633,1,5,850,Palm_Jumeirah,Cars/Trucks,29,1,1,1,1,164039.51,0,,,,
343163634,1,5,792,Palm_Jumeirah,Two-Wheelers,50,4,1,1,0,16528.4,1,,,,
343163635,1,5,636,Palm_Jumeirah,Cars/Trucks,67,7,1,0,1,66753.1,1,,,,
343163636,1,5,850,Palm_Jumeirah,Cars/Trucks,43,5,2,0,1,19244.58,0,,,,
343163637,1,5,628,Al_Sayed_Road,Cars/Trucks,40,10,2,1,0,103832.58,0,,,,
343163638,1,5,736,Bur_Dubai,Two-Wheelers,63,10,2,0,1,502.7,0,,,,
343163639,1,5,711,Bur_Dubai,Two-Wheelers,21,0,2,0,1,1408.68,0,,,,
343163640,1,5,583,Al_Sayed_Road,Two-Wheelers,22,2,2,0,1,5985.36,0,,,,
343163641,1,5,757,Bur_Dubai,Cars/Trucks,46,0,2,1,0,37460.05,0,,,,
343163642,1,5,749,Palm_Jumeirah,Two-Wheelers,33,10,1,0,1,30396.43,0,,,,
343163643,1,5,705,Bur_Dubai,Cars/Trucks,34,7,1,1,0,2498.67,0,,,,
343163644,1,5,585,Bur_Dubai,Cars/Trucks,54,8,1,1,1,55346.14,0,,,,
343163645,1,5,437,Bur_Dubai,Two-Wheelers,43,6,1,1,0,148330.97,1,,,,
343163646,1,5,741,Bur_Dubai,Two-Wheelers,64,2,1,1,1,59237.72,0,,,,
343163647,1,5,738,Bur_Dubai,Cars/Trucks,26,9,2,1,1,48644.94,0,,,,
343163648,1,5,586,Al_Sayed_Road,Two-Wheelers,33,10,2,1,1,140759.03,0,,,,
343163649,1,5,627,Bur_Dubai,Two-Wheelers,57,9,2,1,1,107712.42,0,,,,
343163650,1,5,551,Al_Sayed_Road,Cars/Trucks,76,2,2,1,1,181718.73,0,,,,
343163651,1,5,606,Palm_Jumeirah,Cars/Trucks,38,3,1,0,0,37054.65,0,,,,
343163652,1,5,674,Bur_Dubai,Cars/Trucks,22,3,1,1,1,173940.59,0,,,,
343163653,1,5,584,Palm_Jumeirah,Two-Wheelers,31,6,1,1,0,99298.8,0,,,,
343163654,1,5,590,Bur_Dubai,Cars/Trucks,40,8,2,1,0,62933.03,0,,,,
343163655,1,5,585,Bur_Dubai,Cars/Trucks,56,4,2,1,1,55287.84,0,,,,
343163656,1,5,508,Bur_Dubai,Two-Wheelers,25,2,1,0,1,48197.06,0,,,,
343163657,1,5,458,Palm_Jumeirah,Cars/Trucks,44,7,1,1,0,178642.73,0,,,,
343163658,1,5,692,Bur_Dubai,Two-Wheelers,36,3,2,1,1,8282.22,0,,,,
